blue,country,fips,green,hex_code,hsv/0,hsv/1,hsv/2,hue,img,lat,lng,red,saturation,value
0.8,British I.O.,IO,0.752941176471,6ec0cc,0.521276595745,0.460784313725,0.8,0.521276595745,IO.png,-7.3342682097,72.4340289911,0.43137254902,0.460784313725,0.8
0.223529411765,British Virgin Is.,VI,0.321568627451,4d5239,0.2,0.30487804878,0.321568627451,0.2,VI.png,18.4445876102,-64.5304257485,0.301960784314,0.30487804878,0.321568627451
0.278431372549,Brunei,BX,0.309803921569,334f47,0.452380952381,0.354430379747,0.309803921569,0.452380952381,BX.png,4.521445464,114.7611010271,0.2,0.354430379747,0.309803921569
0.160784313725,Bulgaria,BU,0.211764705882,2f3629,0.25641025641,0.240740740741,0.211764705882,0.25641025641,BU.png,42.7613767152,25.2315070042,0.18431372549,0.240740740741,0.211764705882
0.529411764706,Burkina Faso,UV,0.588235294118,9d9687,0.113636363636,0.140127388535,0.61568627451,0.113636363636,UV.png,12.2779295229,-1.74014151,0.61568627451,0.140127388535,0.61568627451
0.341176470588,Burundi,BY,0.352941176471,535a57,0.428571428571,0.0777777777778,0.352941176471,0.428571428571,BY.png,-3.3561746504,29.8871461264,0.325490196078,0.0777777777778,0.352941176471
0.450980392157,Cambodia,CB,0.552941176471,8a8d73,0.185897435897,0.184397163121,0.552941176471,0.185897435897,CB.png,12.716431897,104.923981336,0.541176470588,0.184397163121,0.552941176471
0.23137254902,Cameroon,CM,0.313725490196,38503b,0.354166666667,0.3,0.313725490196,0.354166666667,CM.png,5.685951589,12.7435941773,0.219607843137,0.3,0.313725490196
0.203921568627,Cayman Is.,CJ,0.211764705882,253634,0.480392156863,0.314814814815,0.211764705882,0.480392156863,CJ.png,19.3086622633,-81.2384512433,0.145098039216,0.314814814815,0.211764705882
0.580392156863,Central African Rep.,CT,0.592156862745,839794,0.475,0.132450331126,0.592156862745,0.475,CT.png,6.5712322149,20.4829667857,0.513725490196,0.132450331126,0.592156862745
